pair_id,query_id,product_id,query,title,brand,product_text
87180_B01LMO55KM,87180,B01LMO55KM,res med masks cpap,"ResMed Universal Headgear for Various Mask, Standard - Blue",ResMed,"Compatible with a wide variety of ResMed Mirage masks (see description)
Headgear clips sold separately
Wraparound design
Adjustable straps
Customized fit & easy to attach"
63818_B07DLCF3FR,63818,B07DLCF3FR,lounge books,Marvel Mens' Avengers Lounge Pant Size Grey Medium,Marvel,"Men’s Avengers Lounge Pants
Even heroes need to relax, and these pajama pants are a must have for the mightiest of heroes
Featuring Iron Man, Captain America, Thor and Hulk
Complete with an elasticated waistband and super handy pockets
Officially licensed Marvel Merchandise"
69342_B07C9X1W8K,69342,B07C9X1W8K,mini car alarm siren,"SLFORCE Personal Alarm Siren Song - 130dB Safesound Personal Alarms for Women Keychain with LED Light, Emergency Self Defense for Kids & Elderly. Security Sound Whistle Safety Siren (Silver)",SLFORCE,"Your family’s safety is our top priority – jogging early in the morning or late at night, having your teenager out at a party late or just talking a late night stroll are all situations where safety is a major concern. With SLFORCE siren song alarm, you can rest assured knowing that your loved ones are protected. A great choice for kids, teenagers, woman, elderly, students, joggers, etc.
An attack"
359_B0821S1TZG,359,B0821S1TZG,.65 trimmer not tangle ryobi braided,"Ryobi Portable Power Inflator for Tires [NEW DIGITAL GAUGE] [18-Volt] [Cordless] [ONE+ Battery system] [P737D] (Battery Not Included, Power Tool Only)",RYOBI,"NEW AND IMPROVED!
ONE+ COMPATIBLE! This tool runs on the power sources used in Ryobi’s ONE+ battery system, making this purchase extra smart for the Ryobi veteran
PORTABLE PISTOL PUMPING POWER: Ryobi’s P737D is smaller than most inflators, boasting an ergonomic pistol grip handle for easy use and transport. Keep it in the back of your truck! Strap it to your bicycle!
SAVE MONEY AND TIME spent on p"
88808_B06X1CHFJ5,88808,B06X1CHFJ5,router table without router,"Tenda AC1200 Dual Band WiFi Router, High Speed Wireless Internet Router with Smart App, MU-MIMO for Home (AC6),Black",Tenda,"Get lightning quick connections for all your wireless devices by upgrading to Tenda's enhanced 1200 Mbps high speed Wi fi technology (300mbps at 2. 4GHz plus 867Mbps at 5GHz)
Link up to 20 wireless devices like the Google assistant, Alexa and various steaming devices, simultaneously, while maintaining optimum network conditions
4 omni directional antennas with beamforming and Mu Mimo technology, d"
109347_B000EVEL1O,109347,B000EVEL1O,wahl sterling 4,"Wahl Professional Detachable Snap-On Blade for the Beret, Echo, Sterling MAG, and Sterling 4 Trimmers for Professional Barbers and Stylists – Model 2111",Wahl Professional,"PROFESSIONAL PRECISION: From Wahl Professional's commercial grade line of products, the Detachable Snap on Blade delivers the sharp performance that experts demand
DETACHABLE BLADES: Detach feature allows for easy maintenance and replacement, blades are not adjustable to a zero-overlap, intended for professional use only
FITS YOUR FAVORITES: This blade is designed to fit the Wahl Professional Bere"
107018_B07TFGT3RG,107018,B07TFGT3RG,unsolved case files game,Cold Case Crackers | Murder Mystery Game | Addenberg Train Bomber Case | Can You Crack The Case?,Cold Case Crackers,COLD CASE CRACKERS ALLOWS YOU TO TAKE THE ROLE OF A DETECTIVE TEAM. You will try to crack a case that was never solved. This is the Addenberg Bomber Case - This fictional case is of a train bombing outside the city of Addenberg. The bombing took place in 2003 and with no leads the case went cold and the unknown subject responsible for the gruesome attack has escaped justice. You job is to sift thr
93875_B01NCZWP20,93875,B01NCZWP20,size 15 women silver bling shoe,"Cape Robbin Maria-2 Clear Chunky Block High Heels for Women, Transparent Strappy Open Toe Shoes Heels for Women - Rose Gold Size 8",Cape Robbin,"SIZE UP for best fit!
CHUNKY HEEL: Stand tall in confidence with our 4 inch block heel. (heel measured from the bottom of the shaft)
CLASSIC TOE: Show off your pedicure with a sexy open toe!
ANKLE STRAP: An adjustable ankle strap wraps around the front of the ankle and secures to the side for a graceful finishing touch.
VERSATILE: Whether it be a formal evening or early afternoon brunch, these hee"
48658_B07VR8HC4X,48658,B07VR8HC4X,halloween white top hat,Small Top Hat Black Veil Hair Clip Feather Flower Decor Top Hat Hair Accessories for Masquerade Halloween,LEORX,"Material: High-quality smooth cloth material makes it look elegant, and the embellishment of net yarn and feathers makes this small hat more unique.
Retro Style. The gothic black little top hat with classic red rose decoration makes it look more attractive and cute. Perfect for your party dress.
Hair Clip design. There are 2 duckbill clips at the bottom of the hat, which can help fix the hat on th"
20519_1551432331,20519,1551432331,bull power tablets,Bull Rider (Orca Soundings),Orca Book Publishers,
1415_B01IOBYCEG,1415,B01IOBYCEG,100 pclight up favors bulk without finger lights,"JOYIN 60Pcs LED Glow in the Dark Toys, Light Up Party Favors with 44 LED Finger Lights, 12 LED Flashing Bumpy Rings and 4 Flashing Slotted Shades Glasses, Halloween Party Supplies for Kids and Adult",JOYIN,"44 LED Finger Lights. Super Bright in 4 Colors (Blue, Green, White and Red). Finger Lights Designed with Elastic Strap for Any Fingers, Pens or Other Objects.
4 Kanye West Style LED Slotted Shades Glasses. 4 Colors (Blue, Green, White and Red). 3 Modes: Fast Flashing, Slow Flashing, and Constant.
LED Light Up Party Bag Fillers are Great for Concert, Night Activities, Weddings, Birthdays Party, Mar"
38174_1259708799,38174,1259708799,essential of life span development 6th edition,Essentials of Life-Span Development,McGraw-Hill Education,
53741_B088D63KWX,53741,B088D63KWX,ios cable,SHARLLEN iPhone Cable MFi Certified Lightning Charger 5Pack 6FT Nylon Braided iPhone Charging Cord Fast W 6Feet USB 6Foot iPhone Data Wire Compatible iPhone12/11 Pro/XS/XR/X/8/7/6/iPad/iPod/IOS Black,sharllen,"[What you get]: MFi certified 5 pack 6Feet iPhone charger cable [6FT/6FT/6FT/6FT/6FT] for different occasions.Wherever the length (6foot =1.8 meters) of lightning charging cables meet your needs at any time. The iPhone charging cable supports considerate customer service.Replace your phone accessories cords or add another for home, work or travel.If the product has quality problems, we are willing"
20623_B07ZQG2MQK,20623,B07ZQG2MQK,bunn reusable coffee filter 12 cup,Nicelucky Bunn coffee filter reusable 8 10 12 cup basket replacement filter-stainless steel Permanent coffee filter Suitable for BUNN coffee brewer,nicelucky,"【Original Taste】 BUNN Reusable Coffee Filters can help you brewing a thermo fresher and smooth coffee as you need.Permanent basket replacement filter can replace your paper filters.This reusable coffee filter can keep the coffee natural oils and flavors entirely.
【Eco-Friendly&Save Money】 The reusable filter was made of food grade stainless steel and with flat bottom.Safe and hygienic.Never deform"
8777_B07VN4ZQ3N,8777,B07VN4ZQ3N,american express black card,"Inktuitive 'American Express' Inspirational Wall Art | Scrooge McDuck X Amex Wealth Canvas Print | Motivational Décor for Bedroom, Living Room & Business Office | 40 x 30 Inches",Inktuitive,"★AMERICAN EXPRESS PREMIUM DESIGN: Clearly, money is freedom. It may not buy happiness, but hey … it sure helps! Wherever one needs to go, that gold card takes you there. Living is easy when you’re an elite duck. Showing off his fortune, Donald inspires millennials to live large, take risks, and carve their own success.
★ DURABLE CANVAS: Your canvas will never rip or tear and is handmade using a so"
31520_B07ZG4W5GX,31520,B07ZG4W5GX,dank tank,Dank Tank Holy Meme Bible: Final Prophecy (2019 Edition),Dank Tank,"From the creators of the Ramen Noodle Condoms and Send Nudes bath bomb, the Holy Méme Bible returns again this year with 60 pages of unique activities covering the most iconic internet topics and viral memes of 2018. This year's bible features all new activities such as drawing your last two brain cells, confessing your love for your FBI agent, creating your own Soundcloud Rapper, and many more. H"
113375_B07LCGMVFP,113375,B07LCGMVFP,womens vintage polka underwire high waisted,"Angerella Red High Waisted Bikini Two Piece Underwired Swimsuits Beach Swimwear, M",Angerella,"♥MATERIALS: imported 82%Nylon+18%Spandex. Smooth fabric, stretchy, durable, quick-drying, pro-skin, make it easy to full on and very comfortable to wear.
♥VARIOUS STYLE FOR YOU SELECTED:This bathing suit top with thick, soft& adjustable halter straps/shoulder straps,underwired cups,Make you sexy,fashion and sute.
♥HIGH WASITED RUCHED BIKINI BOTTOMS :Vintage printed swim bottom has tummy control ef"
50617_B083FYGP1F,50617,B083FYGP1F,hiking gear for adults,"arteesol Kids Bike Helmet, Toddler Helmets for 2-8 Years, Adjustable Kids Helmets for Girls Boys, Skateboard Helmet for Kids, Child Helmet for Balance Bike Multi-Sport Cycling Skating Scooter",arteesol,"【IMPACT RESISTANCE】: The child helmets are constructed from high impact ABS material which can withstand more impact. The EPS foam inner will also help to absorb the impact and protect the head during crash. By wearing the arteesol kids helmets, you don’t need to worry the head injuries whenever your children are outdoor riding bike, scooter or skating. Your littles will stay away from danger.
【SA"
74705_B00822Y04U,74705,B00822Y04U,numi white rose tea,"Numi Organic Tea Numi's Collection Variety Pack, 16 Count Box of Tea Bags - Black, Green, White, Pu-erh, Mate, Chai, Rooibos & Herbal Teas (Packaging May Vary)",Numi,"SAMPLE OUR MOST POPULAR TEAS & TISANES: Numi's Collection variety pack allows you to sample an assorted mélange of teas. Featuring an assortment of 16 of our most beloved organic teas blends and tisanes.
SAMPLER PACK: This assorted collection of Numi Organic Tea Blends is the perfect gift for any tea lover in your life. Contains teas from all caffeine levels & a wide range of flavors.
BAGGED TEA: "
114106_B01KI4EMQA,114106,B01KI4EMQA,wsu scrapbook paper,"Colorbok Designer Paper Pad, 12"" x 12"", Mint Julip",Colorbok,"Designer paper
Multi-colored
12 inches x 12 inches"
68736_B010PEM0GC,68736,B010PEM0GC,mickey mouse socks unise,"Crocs Unisex Men's and Women's Classic Clog, Lemon, 8 US",Crocs,"CROCS FOR EVERYONE: With a color and style for every personality, the Classic Clogs are the Crocs women and men need to start a comfort revolution around the world
LIGHTWEIGHT AND FUN: The Crocs for men and women feature lightweight Iconic Crocs Comfort. Ventilation ports add breathability and help shed water and debris quickly
WHAT SIZE SHOULD I BUY.: These men's and women's Crocs offer a roomy f"
88842_B01MSBQB1P,88842,B01MSBQB1P,roy's gift card,$100 Visa Gift Card (plus $5.95 Purchase Fee),Visa,"This card is non-reloadable. No expiration of funds. No cash or ATM access. Cards are shipped ready to use.
This card can be used in the U.S. only, online or in stores, where Visa debit cards are accepted. Your Amazon.com Balance cannot be used to purchase Visa gift cards.
A one-time $5.95 purchase fee applies at the time of purchase. No fees after purchase (including dormancy, service or other fe"
61084_B073V9R1GG,61084,B073V9R1GG,ledge lounger in-pool chaise,"Ledge Lounger in-Pool Chaise Lounge for 0-9 in. of Water (Set of 2, White)",Ledge Lounger,"IN WATER use for ledges 0-9” deep. Do not use in water deeper than 9” (for deeper water, use our Chaise Deep)
HIGH QUALITY, UV RESISTANT materials (UV16 rated) that withstand 16,000 hour of direct overhead sunlight, as well as the water, weather, and other harsh elements of the outdoors
COMPATIBLE with all pool types, including vinyl
EASY INSTALLTION using threaded plug system that allows the ligh"
72355_B004PVR6V6,72355,B004PVR6V6,natural hair relaxer without chemicals,"FoliGROWTH Ultimate Hair Nutraceutical – Get Thicker Hair, Reverse Diffuse Thinning Guaranteed - Gluten Free, Vegetarian, 3rd Party Tested - High Potency Biotin, Hair Loss Supplement, Hair and Nails",Advanced Trichology,"THICKER HAIR GROWTH, HAIR LOSS TREATMENT, GROW FULLER HAIR, and AGING SUPPORT for SKIN and Nails: uses patented ingredients like Opti MSM and clinically developed cellular support with 5000mcg of Biotin, Saw Palmetto, Hyaluronic Acid, Choline, Silica, Vitamin C, and 2000iu Vitamin D3. 28 herbs and vitamins.
GLUTEN FREE EXTRA STRENGTH HAIR LOSS SUPPLEMENTS and VEGETARIAN FORMULA ACCELERATES Thicker"
70525_B086244MP5,70525,B086244MP5,montana canvas tent,"TETON Sports Sierra 12 Canvas Bell Tent; Waterproof 6 Person Family Camping Tent, Brown, New Sierra 12 Canvas Tent/ 12' x 12' (2012)",TETON Sports,"STAY DRY AND COMFORTABLE: Waterproof canvas is breathable for the best all-season protection and airflow; Finally, a dry, comfortable family camping experience; Footprint sold separately
2-IN-1 TENT OR CANOPY: The Sierra Canvas Tent has a removable floor so you can enjoy either a full tent or a stylish canopy; Simply stake out your tent and put the center pole and door assembly up
HOME AWAY FROM H"
80839_B00X1AOO7G,80839,B00X1AOO7G,plane costume for boys,"Aeromax Jr. Fighter Pilot Suit with Embroidered Cap, Size 4/6. Olive (Military) Green",Aeromax,"REALISTIC DESIGN loaded with details: embroidered patches, zippers, and pockets to look and feel like the real deal.
INCLUDES one flight jumpsuit complete with patches, zippers, and pockets, and embroidered ""ACE"" cap
AVAILABLE in mulitple sizes: 2/3, 4/6, 6/8, and 8/10.
EXCEPTIONAL QUALITY for hours of fun role play, pretend play, or Halloween. Machine washable for use again and again.
GREAT FUN f"
46383_B08L3SW7Z4,46383,B08L3SW7Z4,gold curb chain set,9 PCS Gold Chain Necklaces and Bracelets Set for Women Girls Dainty Handmade Cuban Snake Chain Link Paperclip Choker Bracelet Jewelry for Fesitval Gifts,17KM,"【Different Styles】: This set combines 6 pcs gold dainty chain necklaces and 3 pcs chain bracelets to go with any outfit you have, such as the simple cuban herringbone chain, curb paperclip link with lock, star and coin choker, flat snake chains bracelet and other dainty jewelry style. Each jewelry can be worn seperately or together for a layered look with other chains. It is an easy accessory that"
101108_B0779GZQHB,101108,B0779GZQHB,teardrop trailer door,"ToughGrade Products 55"" Cam Bar Lock Assembly Side Door Enclosed Trailer",ToughGrade Products,"55"" Inch
Zinc Plated Steel
Universal Mount Can be mounted on left or right side
No Mounting Hardware you will need to provide screws and caulk/putty.
Hasp Keeper for use with padlock (padlock not included)"
